REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0011630,1,2024-11-26,2024-11-26,610000,K.MANSOURI,office supplies,B0011630D,-12004.44,USD,manual
B0011630,2,2024-11-26,2024-11-26,51410000,K.MANSOURI,office supplies,B0011630D,12004.44,USD,manual
B0011631,1,2024-12-11,2024-12-11,450000,H.AITLA,supplier invoice,B0011631D,-11331.02,USD,manual
B0011631,2,2024-12-11,2024-12-11,51410000,H.AITLA,supplier invoice,B0011631D,11331.02,USD,manual
B0011632,1,2024-03-20,2024-03-20,420000,S.ELFASI,rent charge,B0011632D,-4619.65,USD,manual
B0011632,2,2024-03-20,2024-03-20,51410000,S.ELFASI,rent charge,B0011632D,4619.65,USD,manual
B0011633,1,2024-01-16,2024-01-16,620000,K.MANSOURI,office supplies,B0011633D,-950.57,USD,manual
B0011633,2,2024-01-16,2024-01-16,51410000,K.MANSOURI,office supplies,B0011633D,950.57,USD,manual
B0011634,1,2024-02-08,2024-02-08,620000,H.AITLA,service fee,B0011634D,-26065.85,USD,manual
B0011634,2,2024-02-08,2024-02-08,51410000,H.AITLA,service fee,B0011634D,26065.85,USD,manual
B0011635,1,2024-12-06,2024-12-06,450000,H.AITLA,supplier invoice,B0011635D,-25750.46,USD,manual
B0011635,2,2024-12-06,2024-12-06,51410000,H.AITLA,supplier invoice,B0011635D,25750.46,USD,manual
B0011636,1,2024-05-12,2024-05-12,620000,S.ELFASI,office supplies,B0011636D,-876.85,USD,manual
B0011636,2,2024-05-12,2024-05-12,51410000,S.ELFASI,office supplies,B0011636D,876.85,USD,manual
B0011637,1,2024-01-08,2024-01-08,620000,Z.BERRADA,office supplies,B0011637D,-75186.46,USD,manual
B0011637,2,2024-01-08,2024-01-08,51410000,Z.BERRADA,office supplies,B0011637D,75186.46,USD,manual
B0011638,1,2024-04-12,2024-04-12,620000,Z.BERRADA,service fee,B0011638D,-6491.57,USD,manual
B0011638,2,2024-04-12,2024-04-12,51410000,Z.BERRADA,service fee,B0011638D,6491.57,USD,manual
B0011639,1,2024-10-07,2024-10-07,400000,H.AITLA,utility fee,B0011639D,-38990.47,USD,manual
B0011639,2,2024-10-07,2024-10-07,51410000,H.AITLA,utility fee,B0011639D,38990.47,USD,manual
B0011640,1,2024-08-21,2024-08-21,620000,S.ELFASI,supplier invoice,B0011640D,-31151.17,USD,manual
B0011640,2,2024-08-21,2024-08-21,51410000,S.ELFASI,supplier invoice,B0011640D,31151.17,USD,manual
B0011641,1,2024-08-11,2024-08-11,450000,H.AITLA,rent charge,B0011641D,-87345.61,USD,manual
B0011641,2,2024-08-11,2024-08-11,51410000,H.AITLA,rent charge,B0011641D,87345.61,USD,manual
B0011642,1,2024-10-15,2024-10-15,610000,M.BENNANI,service fee,B0011642D,-2134.34,USD,manual
B0011642,2,2024-10-15,2024-10-15,51410000,M.BENNANI,service fee,B0011642D,2134.34,USD,manual
B0011643,1,2024-06-13,2024-06-13,450000,Z.BERRADA,office supplies,B0011643D,-100262.70,USD,manual
B0011643,2,2024-06-13,2024-06-13,51410000,Z.BERRADA,office supplies,B0011643D,100262.70,USD,manual
B0011644,1,2024-08-15,2024-08-15,610000,K.MANSOURI,service fee,B0011644D,-40564.84,USD,manual
B0011644,2,2024-08-15,2024-08-15,51410000,K.MANSOURI,service fee,B0011644D,40564.84,USD,manual
B0011645,1,2024-11-22,2024-11-22,620000,S.ELFASI,rent charge,B0011645D,-392188.10,USD,manual
B0011645,2,2024-11-22,2024-11-22,51410000,S.ELFASI,rent charge,B0011645D,392188.10,USD,manual
B0011646,1,2024-05-23,2024-05-23,400000,S.ELFASI,office supplies,B0011646D,-2951.40,USD,manual
B0011646,2,2024-05-23,2024-05-23,51410000,S.ELFASI,office supplies,B0011646D,2951.40,USD,manual
B0011647,1,2024-10-12,2024-10-12,420000,M.BENNANI,rent charge,B0011647D,-76793.78,USD,manual
B0011647,2,2024-10-12,2024-10-12,51410000,M.BENNANI,rent charge,B0011647D,76793.78,USD,manual
B0011648,1,2024-01-26,2024-01-26,610000,S.ELFASI,office supplies,B0011648D,-47128.14,USD,manual
B0011648,2,2024-01-26,2024-01-26,51410000,S.ELFASI,office supplies,B0011648D,47128.14,USD,manual
B0011649,1,2024-08-01,2024-08-01,450000,S.ELFASI,rent charge,B0011649D,-21857.60,USD,manual
B0011649,2,2024-08-01,2024-08-01,51410000,S.ELFASI,rent charge,B0011649D,21857.60,USD,manual
B0011650,1,2024-02-20,2024-02-20,450000,H.AITLA,service fee,B0011650D,-36868.46,USD,manual
B0011650,2,2024-02-20,2024-02-20,51410000,H.AITLA,service fee,B0011650D,36868.46,USD,manual
B0011651,1,2024-02-04,2024-02-04,450000,Z.BERRADA,service fee,B0011651D,-3266.09,USD,manual
B0011651,2,2024-02-04,2024-02-04,51410000,Z.BERRADA,service fee,B0011651D,3266.09,USD,manual
B0011652,1,2024-02-10,2024-02-10,610000,K.MANSOURI,rent charge,B0011652D,-37409.51,USD,manual
B0011652,2,2024-02-10,2024-02-10,51410000,K.MANSOURI,rent charge,B0011652D,37409.51,USD,manual
B0011653,1,2024-09-14,2024-09-14,450000,H.AITLA,utility fee,B0011653D,-4959.20,USD,manual
B0011653,2,2024-09-14,2024-09-14,51410000,H.AITLA,utility fee,B0011653D,4959.20,USD,manual
B0011654,1,2024-03-01,2024-03-01,400000,Z.BERRADA,supplier invoice,B0011654D,-24549.91,USD,manual
B0011654,2,2024-03-01,2024-03-01,51410000,Z.BERRADA,supplier invoice,B0011654D,24549.91,USD,manual
B0011655,1,2024-01-20,2024-01-20,420000,K.MANSOURI,service fee,B0011655D,-35271.14,USD,manual
B0011655,2,2024-01-20,2024-01-20,51410000,K.MANSOURI,service fee,B0011655D,35271.14,USD,manual
B0011656,1,2024-11-04,2024-11-04,620000,K.MANSOURI,utility fee,B0011656D,-28740.43,USD,manual
B0011656,2,2024-11-04,2024-11-04,51410000,K.MANSOURI,utility fee,B0011656D,28740.43,USD,manual
B0011657,1,2024-09-15,2024-09-15,620000,S.ELFASI,utility fee,B0011657D,-94290.81,USD,manual
B0011657,2,2024-09-15,2024-09-15,51410000,S.ELFASI,utility fee,B0011657D,94290.81,USD,manual
B0011658,1,2024-10-19,2024-10-19,400000,Z.BERRADA,service fee,B0011658D,-92029.42,USD,manual
B0011658,2,2024-10-19,2024-10-19,51410000,Z.BERRADA,service fee,B0011658D,92029.42,USD,manual
B0011659,1,2024-11-11,2024-11-11,610000,Z.BERRADA,supplier invoice,B0011659D,-14141.26,USD,manual
B0011659,2,2024-11-11,2024-11-11,51410000,Z.BERRADA,supplier invoice,B0011659D,14141.26,USD,manual
B0011660,1,2024-11-01,2024-11-01,610000,H.AITLA,office supplies,B0011660D,-13617.84,USD,manual
B0011660,2,2024-11-01,2024-11-01,51410000,H.AITLA,office supplies,B0011660D,13617.84,USD,manual
B0011661,1,2024-12-23,2024-12-23,610000,H.AITLA,rent charge,B0011661D,-88147.91,USD,manual
B0011661,2,2024-12-23,2024-12-23,51410000,H.AITLA,rent charge,B0011661D,88147.91,USD,manual
B0011662,1,2024-06-23,2024-06-23,450000,H.AITLA,rent charge,B0011662D,-26713.26,USD,manual
B0011662,2,2024-06-23,2024-06-23,51410000,H.AITLA,rent charge,B0011662D,26713.26,USD,manual
B0011663,1,2024-07-17,2024-07-17,420000,H.AITLA,utility fee,B0011663D,-17076.43,USD,manual
B0011663,2,2024-07-17,2024-07-17,51410000,H.AITLA,utility fee,B0011663D,17076.43,USD,manual
B0011664,1,2024-08-22,2024-08-22,610000,H.AITLA,supplier invoice,B0011664D,-76244.06,USD,manual
B0011664,2,2024-08-22,2024-08-22,51410000,H.AITLA,supplier invoice,B0011664D,76244.06,USD,manual
B0011665,1,2024-04-13,2024-04-13,400000,K.MANSOURI,utility fee,B0011665D,-11225.89,USD,manual
B0011665,2,2024-04-13,2024-04-13,51410000,K.MANSOURI,utility fee,B0011665D,11225.89,USD,manual
B0011666,1,2024-02-13,2024-02-13,420000,H.AITLA,office supplies,B0011666D,-37710.32,USD,manual
B0011666,2,2024-02-13,2024-02-13,51410000,H.AITLA,office supplies,B0011666D,37710.32,USD,manual
B0011667,1,2024-11-06,2024-11-06,420000,H.AITLA,utility fee,B0011667D,-32541.94,USD,manual
B0011667,2,2024-11-06,2024-11-06,51410000,H.AITLA,utility fee,B0011667D,32541.94,USD,manual
B0011668,1,2024-04-04,2024-04-04,620000,M.BENNANI,service fee,B0011668D,-82277.31,USD,manual
B0011668,2,2024-04-04,2024-04-04,51410000,M.BENNANI,service fee,B0011668D,82277.31,USD,manual
B0011669,1,2024-07-23,2024-07-23,620000,M.BENNANI,utility fee,B0011669D,-32947.72,USD,manual
B0011669,2,2024-07-23,2024-07-23,51410000,M.BENNANI,utility fee,B0011669D,32947.72,USD,manual
B0011670,1,2024-12-08,2024-12-08,400000,H.AITLA,supplier invoice,B0011670D,-21569.37,USD,manual
B0011670,2,2024-12-08,2024-12-08,51410000,H.AITLA,supplier invoice,B0011670D,21569.37,USD,manual
B0011671,1,2024-12-09,2024-12-09,400000,K.MANSOURI,rent charge,B0011671D,-72598.76,USD,manual
B0011671,2,2024-12-09,2024-12-09,51410000,K.MANSOURI,rent charge,B0011671D,72598.76,USD,manual
B0011672,1,2024-02-07,2024-02-07,420000,H.AITLA,office supplies,B0011672D,-115923.37,USD,manual
B0011672,2,2024-02-07,2024-02-07,51410000,H.AITLA,office supplies,B0011672D,115923.37,USD,manual
B0011673,1,2024-08-13,2024-08-13,450000,WF-BATCH,supplier invoice,B0011673D,-18945.74,USD,system
B0011673,2,2024-08-13,2024-08-13,51410000,WF-BATCH,supplier invoice,B0011673D,18945.74,USD,system
B0011674,1,2024-11-23,2024-11-23,610000,K.MANSOURI,rent charge,B0011674D,-21456.10,USD,manual
B0011674,2,2024-11-23,2024-11-23,51410000,K.MANSOURI,rent charge,B0011674D,21456.10,USD,manual
B0011675,1,2024-10-16,2024-10-16,420000,SAP_JOB,rent charge,B0011675D,-13927.41,USD,system
B0011675,2,2024-10-16,2024-10-16,51410000,SAP_JOB,rent charge,B0011675D,13927.41,USD,system
B0011676,1,2024-10-22,2024-10-22,400000,M.BENNANI,office supplies,B0011676D,-31901.51,USD,manual
B0011676,2,2024-10-22,2024-10-22,51410000,M.BENNANI,office supplies,B0011676D,31901.51,USD,manual
B0011677,1,2024-05-09,2024-05-09,620000,S.ELFASI,supplier invoice,B0011677D,-23835.46,USD,manual
B0011677,2,2024-05-09,2024-05-09,51410000,S.ELFASI,supplier invoice,B0011677D,23835.46,USD,manual
B0011678,1,2024-01-22,2024-01-22,450000,S.ELFASI,utility fee,B0011678D,-6856.48,USD,manual
B0011678,2,2024-01-22,2024-01-22,51410000,S.ELFASI,utility fee,B0011678D,6856.48,USD,manual
B0011679,1,2024-05-01,2024-05-01,420000,S.ELFASI,supplier invoice,B0011679D,-20626.52,USD,manual
B0011679,2,2024-05-01,2024-05-01,51410000,S.ELFASI,supplier invoice,B0011679D,20626.52,USD,manual
B0011680,1,2024-10-24,2024-10-24,610000,Z.BERRADA,office supplies,B0011680D,-12075.80,USD,manual
B0011680,2,2024-10-24,2024-10-24,51410000,Z.BERRADA,office supplies,B0011680D,12075.80,USD,manual
B0011681,1,2024-11-12,2024-11-12,610000,Z.BERRADA,utility fee,B0011681D,-20690.41,USD,manual
B0011681,2,2024-11-12,2024-11-12,51410000,Z.BERRADA,utility fee,B0011681D,20690.41,USD,manual
B0011682,1,2024-06-04,2024-06-04,420000,Z.BERRADA,utility fee,B0011682D,-16830.00,USD,manual
B0011682,2,2024-06-04,2024-06-04,51410000,Z.BERRADA,utility fee,B0011682D,16830.00,USD,manual
B0011683,1,2024-02-04,2024-02-04,620000,M.BENNANI,utility fee,B0011683D,-25599.26,USD,manual
B0011683,2,2024-02-04,2024-02-04,51410000,M.BENNANI,utility fee,B0011683D,25599.26,USD,manual
B0011684,1,2024-08-01,2024-08-01,610000,H.AITLA,service fee,B0011684D,-27552.84,USD,manual
B0011684,2,2024-08-01,2024-08-01,51410000,H.AITLA,service fee,B0011684D,27552.84,USD,manual
B0011685,1,2024-08-01,2024-08-01,620000,H.AITLA,supplier invoice,B0011685D,-35306.70,USD,manual
B0011685,2,2024-08-01,2024-08-01,51410000,H.AITLA,supplier invoice,B0011685D,35306.70,USD,manual
B0011686,1,2024-05-21,2024-05-21,420000,S.ELFASI,utility fee,B0011686D,-59311.49,USD,manual
B0011686,2,2024-05-21,2024-05-21,51410000,S.ELFASI,utility fee,B0011686D,59311.49,USD,manual
B0011687,1,2024-09-05,2024-09-05,420000,M.BENNANI,service fee,B0011687D,-40085.46,USD,manual
B0011687,2,2024-09-05,2024-09-05,51410000,M.BENNANI,service fee,B0011687D,40085.46,USD,manual
B0011688,1,2024-12-13,2024-12-13,400000,S.ELFASI,office supplies,B0011688D,-37851.53,USD,manual
B0011688,2,2024-12-13,2024-12-13,51410000,S.ELFASI,office supplies,B0011688D,37851.53,USD,manual
B0011689,1,2024-09-01,2024-09-01,450000,Z.BERRADA,service fee,B0011689D,-23508.52,USD,manual
B0011689,2,2024-09-01,2024-09-01,51410000,Z.BERRADA,service fee,B0011689D,23508.52,USD,manual
B0011690,1,2024-12-16,2024-12-16,610000,Z.BERRADA,office supplies,B0011690D,-27496.78,USD,manual
B0011690,2,2024-12-16,2024-12-16,51410000,Z.BERRADA,office supplies,B0011690D,27496.78,USD,manual
B0011691,1,2024-07-12,2024-07-12,400000,S.ELFASI,office supplies,B0011691D,-33694.20,USD,manual
B0011691,2,2024-07-12,2024-07-12,51410000,S.ELFASI,office supplies,B0011691D,33694.20,USD,manual
B0011692,1,2024-07-21,2024-07-21,420000,M.BENNANI,supplier invoice,B0011692D,-8102.90,USD,manual
B0011692,2,2024-07-21,2024-07-21,51410000,M.BENNANI,supplier invoice,B0011692D,8102.90,USD,manual
B0011693,1,2024-01-15,2024-01-15,610000,WF-BATCH,utility fee,B0011693D,-58941.81,USD,system
B0011693,2,2024-01-15,2024-01-15,51410000,WF-BATCH,utility fee,B0011693D,58941.81,USD,system
B0011694,1,2024-06-23,2024-06-23,450000,K.MANSOURI,office supplies,B0011694D,-22148.87,USD,manual
B0011694,2,2024-06-23,2024-06-23,51410000,K.MANSOURI,office supplies,B0011694D,22148.87,USD,manual
B0011695,1,2024-09-08,2024-09-08,450000,Z.BERRADA,service fee,B0011695D,-29016.02,USD,manual
B0011695,2,2024-09-08,2024-09-08,51410000,Z.BERRADA,service fee,B0011695D,29016.02,USD,manual
B0011696,1,2024-11-08,2024-11-08,450000,H.AITLA,utility fee,B0011696D,-2963.04,USD,manual
B0011696,2,2024-11-08,2024-11-08,51410000,H.AITLA,utility fee,B0011696D,2963.04,USD,manual
B0011697,1,2024-11-18,2024-11-18,620000,Z.BERRADA,office supplies,B0011697D,-36755.19,USD,manual
B0011697,2,2024-11-18,2024-11-18,51410000,Z.BERRADA,office supplies,B0011697D,36755.19,USD,manual
B0011698,1,2024-05-19,2024-05-19,400000,H.AITLA,service fee,B0011698D,-6166.21,USD,manual
B0011698,2,2024-05-19,2024-05-19,51410000,H.AITLA,service fee,B0011698D,6166.21,USD,manual
B0011699,1,2024-03-11,2024-03-11,620000,SAP_JOB,supplier invoice,B0011699D,-32658.47,USD,system
B0011699,2,2024-03-11,2024-03-11,51410000,SAP_JOB,supplier invoice,B0011699D,32658.47,USD,system
B0011700,1,2024-07-18,2024-07-18,620000,H.AITLA,utility fee,B0011700D,-113163.00,USD,manual
B0011700,2,2024-07-18,2024-07-18,51410000,H.AITLA,utility fee,B0011700D,113163.00,USD,manual
B0011701,1,2024-08-24,2024-08-24,450000,M.BENNANI,supplier invoice,B0011701D,-9984.33,USD,manual
B0011701,2,2024-08-24,2024-08-24,51410000,M.BENNANI,supplier invoice,B0011701D,9984.33,USD,manual
B0011702,1,2024-06-22,2024-06-22,620000,H.AITLA,supplier invoice,B0011702D,-14308.12,USD,manual
B0011702,2,2024-06-22,2024-06-22,51410000,H.AITLA,supplier invoice,B0011702D,14308.12,USD,manual
B0011703,1,2024-01-07,2024-01-07,420000,K.MANSOURI,rent charge,B0011703D,-24062.06,USD,manual
B0011703,2,2024-01-07,2024-01-07,51410000,K.MANSOURI,rent charge,B0011703D,24062.06,USD,manual
B0011704,1,2024-10-23,2024-10-23,420000,Z.BERRADA,utility fee,B0011704D,-27750.33,USD,manual
B0011704,2,2024-10-23,2024-10-23,51410000,Z.BERRADA,utility fee,B0011704D,27750.33,USD,manual
B0011705,1,2024-11-02,2024-11-02,620000,M.BENNANI,service fee,B0011705D,-28644.30,USD,manual
B0011705,2,2024-11-02,2024-11-02,51410000,M.BENNANI,service fee,B0011705D,28644.30,USD,manual
B0011706,1,2024-12-11,2024-12-11,420000,S.ELFASI,rent charge,B0011706D,-41734.53,USD,manual
B0011706,2,2024-12-11,2024-12-11,51410000,S.ELFASI,rent charge,B0011706D,41734.53,USD,manual
B0011707,1,2024-10-13,2024-10-13,620000,K.MANSOURI,service fee,B0011707D,-23674.95,USD,manual
B0011707,2,2024-10-13,2024-10-13,51410000,K.MANSOURI,service fee,B0011707D,23674.95,USD,manual
B0011708,1,2024-08-08,2024-08-08,420000,K.MANSOURI,supplier invoice,B0011708D,-31432.21,USD,manual
B0011708,2,2024-08-08,2024-08-08,51410000,K.MANSOURI,supplier invoice,B0011708D,31432.21,USD,manual
B0011709,1,2024-07-19,2024-07-19,620000,H.AITLA,office supplies,B0011709D,-39558.26,USD,manual
B0011709,2,2024-07-19,2024-07-19,51410000,H.AITLA,office supplies,B0011709D,39558.26,USD,manual
B0011710,1,2024-02-15,2024-02-15,450000,Z.BERRADA,office supplies,B0011710D,-88205.94,USD,manual
B0011710,2,2024-02-15,2024-02-15,51410000,Z.BERRADA,office supplies,B0011710D,88205.94,USD,manual
B0011711,1,2024-12-02,2024-12-02,450000,SAP_JOB,supplier invoice,B0011711D,-21584.15,USD,system
B0011711,2,2024-12-02,2024-12-02,51410000,SAP_JOB,supplier invoice,B0011711D,21584.15,USD,system
B0011712,1,2024-05-03,2024-05-03,400000,H.AITLA,utility fee,B0011712D,-23872.81,USD,manual
B0011712,2,2024-05-03,2024-05-03,51410000,H.AITLA,utility fee,B0011712D,23872.81,USD,manual
B0011713,1,2024-04-09,2024-04-09,610000,H.AITLA,office supplies,B0011713D,-1496.19,USD,manual
B0011713,2,2024-04-09,2024-04-09,51410000,H.AITLA,office supplies,B0011713D,1496.19,USD,manual
B0011714,1,2024-06-14,2024-06-14,610000,M.BENNANI,utility fee,B0011714D,-3948.02,USD,manual
B0011714,2,2024-06-14,2024-06-14,51410000,M.BENNANI,utility fee,B0011714D,3948.02,USD,manual
B0011715,1,2024-03-05,2024-03-05,620000,S.ELFASI,utility fee,B0011715D,-31845.47,USD,manual
B0011715,2,2024-03-05,2024-03-05,51410000,S.ELFASI,utility fee,B0011715D,31845.47,USD,manual
B0011716,1,2024-06-04,2024-06-04,400000,K.MANSOURI,service fee,B0011716D,-36138.24,USD,manual
B0011716,2,2024-06-04,2024-06-04,51410000,K.MANSOURI,service fee,B0011716D,36138.24,USD,manual
B0011717,1,2024-02-23,2024-02-23,420000,K.MANSOURI,rent charge,B0011717D,-11259.96,USD,manual
B0011717,2,2024-02-23,2024-02-23,51410000,K.MANSOURI,rent charge,B0011717D,11259.96,USD,manual
B0011718,1,2024-06-14,2024-06-14,450000,Z.BERRADA,rent charge,B0011718D,-20445.97,USD,manual
B0011718,2,2024-06-14,2024-06-14,51410000,Z.BERRADA,rent charge,B0011718D,20445.97,USD,manual
B0011719,1,2024-02-18,2024-02-18,620000,M.BENNANI,rent charge,B0011719D,-5307.57,USD,manual
B0011719,2,2024-02-18,2024-02-18,51410000,M.BENNANI,rent charge,B0011719D,5307.57,USD,manual
B0011720,1,2024-01-11,2024-01-11,610000,H.AITLA,rent charge,B0011720D,-78394.03,USD,manual
B0011720,2,2024-01-11,2024-01-11,51410000,H.AITLA,rent charge,B0011720D,78394.03,USD,manual
B0011721,1,2024-07-10,2024-07-10,620000,S.ELFASI,rent charge,B0011721D,-27884.34,USD,manual
B0011721,2,2024-07-10,2024-07-10,51410000,S.ELFASI,rent charge,B0011721D,27884.34,USD,manual
B0011722,1,2024-03-22,2024-03-22,610000,SAP_JOB,utility fee,B0011722D,-36193.17,USD,system
B0011722,2,2024-03-22,2024-03-22,51410000,SAP_JOB,utility fee,B0011722D,36193.17,USD,system
B0011723,1,2024-08-12,2024-08-12,450000,M.BENNANI,rent charge,B0011723D,-28484.51,USD,manual
B0011723,2,2024-08-12,2024-08-12,51410000,M.BENNANI,rent charge,B0011723D,28484.51,USD,manual
B0011724,1,2024-05-18,2024-05-18,400000,Z.BERRADA,supplier invoice,B0011724D,-68603.87,USD,manual
B0011724,2,2024-05-18,2024-05-18,51410000,Z.BERRADA,supplier invoice,B0011724D,68603.87,USD,manual
B0011725,1,2024-12-15,2024-12-15,610000,SAP_JOB,rent charge,B0011725D,-24830.58,USD,system
B0011725,2,2024-12-15,2024-12-15,51410000,SAP_JOB,rent charge,B0011725D,24830.58,USD,system
B0011726,1,2024-08-11,2024-08-11,450000,M.BENNANI,supplier invoice,B0011726D,-10253.37,USD,manual
B0011726,2,2024-08-11,2024-08-11,51410000,M.BENNANI,supplier invoice,B0011726D,10253.37,USD,manual
B0011727,1,2024-12-13,2024-12-13,610000,S.ELFASI,utility fee,B0011727D,-97560.81,USD,manual
B0011727,2,2024-12-13,2024-12-13,51410000,S.ELFASI,utility fee,B0011727D,97560.81,USD,manual
B0011728,1,2024-12-05,2024-12-05,400000,M.BENNANI,office supplies,B0011728D,-45367.76,USD,manual
B0011728,2,2024-12-05,2024-12-05,51410000,M.BENNANI,office supplies,B0011728D,45367.76,USD,manual
B0011729,1,2024-06-22,2024-06-22,620000,K.MANSOURI,office supplies,B0011729D,-83586.40,USD,manual
B0011729,2,2024-06-22,2024-06-22,51410000,K.MANSOURI,office supplies,B0011729D,83586.40,USD,manual
B0011730,1,2024-06-22,2024-06-22,420000,Z.BERRADA,rent charge,B0011730D,-115346.44,USD,manual
B0011730,2,2024-06-22,2024-06-22,51410000,Z.BERRADA,rent charge,B0011730D,115346.44,USD,manual
B0011731,1,2024-02-03,2024-02-03,610000,WF-BATCH,rent charge,B0011731D,-29115.23,USD,system
B0011731,2,2024-02-03,2024-02-03,51410000,WF-BATCH,rent charge,B0011731D,29115.23,USD,system
B0011732,1,2024-07-07,2024-07-07,610000,H.AITLA,supplier invoice,B0011732D,-15066.48,USD,manual
B0011732,2,2024-07-07,2024-07-07,51410000,H.AITLA,supplier invoice,B0011732D,15066.48,USD,manual
B0011733,1,2024-05-12,2024-05-12,400000,M.BENNANI,utility fee,B0011733D,-3433.18,USD,manual
B0011733,2,2024-05-12,2024-05-12,51410000,M.BENNANI,utility fee,B0011733D,3433.18,USD,manual
B0011734,1,2024-04-19,2024-04-19,420000,H.AITLA,office supplies,B0011734D,-27124.32,USD,manual
B0011734,2,2024-04-19,2024-04-19,51410000,H.AITLA,office supplies,B0011734D,27124.32,USD,manual
B0011735,1,2024-06-20,2024-06-20,450000,S.ELFASI,office supplies,B0011735D,-14380.36,USD,manual
B0011735,2,2024-06-20,2024-06-20,51410000,S.ELFASI,office supplies,B0011735D,14380.36,USD,manual
B0011736,1,2024-02-09,2024-02-09,610000,H.AITLA,office supplies,B0011736D,-19924.76,USD,manual
B0011736,2,2024-02-09,2024-02-09,51410000,H.AITLA,office supplies,B0011736D,19924.76,USD,manual
B0011737,1,2024-04-06,2024-04-06,400000,IDOC_AUTO,rent charge,B0011737D,-32630.58,USD,system
B0011737,2,2024-04-06,2024-04-06,51410000,IDOC_AUTO,rent charge,B0011737D,32630.58,USD,system
B0011738,1,2024-04-08,2024-04-08,610000,M.BENNANI,rent charge,B0011738D,-27197.32,USD,manual
B0011738,2,2024-04-08,2024-04-08,51410000,M.BENNANI,rent charge,B0011738D,27197.32,USD,manual
B0011739,1,2024-05-26,2024-05-26,450000,H.AITLA,utility fee,B0011739D,-77477.17,USD,manual
B0011739,2,2024-05-26,2024-05-26,51410000,H.AITLA,utility fee,B0011739D,77477.17,USD,manual
B0011740,1,2024-09-12,2024-09-12,420000,S.ELFASI,utility fee,B0011740D,-34555.26,USD,manual
B0011740,2,2024-09-12,2024-09-12,51410000,S.ELFASI,utility fee,B0011740D,34555.26,USD,manual
B0011741,1,2024-12-09,2024-12-09,420000,K.MANSOURI,rent charge,B0011741D,-87399.45,USD,manual
B0011741,2,2024-12-09,2024-12-09,51410000,K.MANSOURI,rent charge,B0011741D,87399.45,USD,manual
B0011742,1,2024-06-08,2024-06-08,610000,K.MANSOURI,supplier invoice,B0011742D,-18003.00,USD,manual
