ENTRY,LINE,POST_DATE,ACCOUNT,USER,DESCR,DOC,AMOUNT,CURRENCY,ENTRY_TYPE
JE001366,1,2026-02-11,1200,SAPUSER,Billing document posting,INV-002295,5991.58,USD,system
JE001366,2,2026-02-11,4000,SAPUSER,Billing document posting,INV-002295,-5991.58,USD,system
JE001367,1,2026-02-11,7000,JDOE,Travel expense claim,EXP-001119,339.46,USD,manual
JE001367,2,2026-02-11,1000,JDOE,Travel expense claim,EXP-001119,-339.46,USD,manual
JE001368,1,2026-02-11,7000,PEREZ_A,Travel expense claim,EXP-001120,413.48,USD,manual
JE001368,2,2026-02-11,1000,PEREZ_A,Travel expense claim,EXP-001120,-413.48,USD,manual
JE001369,1,2026-02-12,1400,BATCHRUN,Intercompany settlement,IC-0012,5992.71,USD,system
JE001369,2,2026-02-12,2050,BATCHRUN,Intercompany settlement,IC-0012,-5992.71,USD,system
JE001370,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002296,6204.74,USD,system
JE001370,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002296,-6204.74,USD,system
JE001371,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002297,3099.12,USD,system
JE001371,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002297,-3099.12,USD,system
JE001372,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002298,7138.17,USD,system
JE001372,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002298,-7138.17,USD,system
JE001373,1,2026-02-12,1200,SAPUSER,Sales invoice,INV-002299,7718.90,USD,system
JE001373,2,2026-02-12,4000,SAPUSER,Sales invoice,INV-002299,-7718.90,USD,system
JE001374,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002300,8138.51,USD,system
JE001374,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002300,-8138.51,USD,system
JE001375,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002301,8138.72,USD,system
JE001375,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002301,-8138.72,USD,system
JE001376,1,2026-02-12,1200,SAPUSER,Billing document posting,INV-002302,6088.53,USD,system
JE001376,2,2026-02-12,4000,SAPUSER,Billing document posting,INV-002302,-6088.53,USD,system
JE001377,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002303,1101.53,USD,system
JE001377,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002303,-1101.53,USD,system
JE001378,1,2026-02-12,1200,SAPUSER,Sales invoice,INV-002304,5988.04,USD,system
JE001378,2,2026-02-12,4000,SAPUSER,Sales invoice,INV-002304,-5988.04,USD,system
JE001379,1,2026-02-12,1200,SAPUSER,Sales invoice,INV-002305,4554.64,USD,system
JE001379,2,2026-02-12,4000,SAPUSER,Sales invoice,INV-002305,-4554.64,USD,system
JE001380,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002306,5719.89,USD,system
JE001380,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002306,-5719.89,USD,system
JE001381,1,2026-02-12,1200,SAPUSER,Customer billing,INV-002307,3712.58,USD,system
JE001381,2,2026-02-12,4000,SAPUSER,Customer billing,INV-002307,-3712.58,USD,system
JE001382,1,2026-02-12,7000,SMITH_C,Travel expense claim,EXP-000187,167.70,USD,manual
JE001382,2,2026-02-12,1000,SMITH_C,Travel expense claim,EXP-000187,-167.70,USD,manual
JE001383,1,2026-02-12,6000,PEREZ_A,Office supplies purchase,EXP-000188,176.37,USD,manual
JE001383,2,2026-02-12,1000,PEREZ_A,Office supplies purchase,EXP-000188,-176.37,USD,manual
JE001384,1,2026-02-12,7000,MARTIN_B,Travel expense claim,EXP-001121,229.01,USD,manual
JE001384,2,2026-02-12,1000,MARTIN_B,Travel expense claim,EXP-001121,-229.01,USD,manual
JE001385,1,2026-02-12,6000,JDOE,Office supplies purchase,EXP-001122,374.62,USD,manual
JE001385,2,2026-02-12,1000,JDOE,Office supplies purchase,EXP-001122,-374.62,USD,manual
JE001386,1,2026-02-12,6000,MARTIN_B,Office supplies purchase,EXP-001123,383.09,USD,manual
JE001386,2,2026-02-12,1000,MARTIN_B,Office supplies purchase,EXP-001123,-383.09,USD,manual
JE001387,1,2026-02-12,6000,MARTIN_B,Office supplies purchase,EXP-001124,238.54,USD,manual
JE001387,2,2026-02-12,1000,MARTIN_B,Office supplies purchase,EXP-001124,-238.54,USD,manual
JE001388,1,2026-02-12,7000,PEREZ_A,Travel expense claim,EXP-001125,81.20,USD,manual
JE001388,2,2026-02-12,1000,PEREZ_A,Travel expense claim,EXP-001125,-81.20,USD,manual
JE001389,1,2026-02-12,6000,JONES_M,Office supplies purchase,EXP-001126,378.95,USD,manual
JE001389,2,2026-02-12,1000,JONES_M,Office supplies purchase,EXP-001126,-378.95,USD,manual
JE001390,1,2026-02-12,7000,SMITH_C,Travel expense claim,EXP-002029,307.89,USD,manual
JE001390,2,2026-02-12,1000,SMITH_C,Travel expense claim,EXP-002029,-307.89,USD,manual
JE001391,1,2026-02-12,6000,SMITH_C,Office supplies purchase,EXP-002030,364.15,USD,manual
JE001391,2,2026-02-12,1000,SMITH_C,Office supplies purchase,EXP-002030,-364.15,USD,manual
JE001392,1,2026-02-12,6000,JDOE,Office supplies purchase,EXP-002031,24.14,USD,manual
JE001392,2,2026-02-12,1000,JDOE,Office supplies purchase,EXP-002031,-24.14,USD,manual
JE001393,1,2026-02-12,7000,JDOE,Travel expense claim,EXP-002032,247.53,USD,manual
JE001393,2,2026-02-12,1000,JDOE,Travel expense claim,EXP-002032,-247.53,USD,manual
JE001394,1,2026-02-12,7000,PEREZ_A,Travel expense claim,EXP-002033,288.28,USD,manual
JE001394,2,2026-02-12,1000,PEREZ_A,Travel expense claim,EXP-002033,-288.28,USD,manual
JE001395,1,2026-02-12,7000,SMITH_C,Travel expense claim,EXP-002034,430.67,USD,manual
JE001395,2,2026-02-12,1000,SMITH_C,Travel expense claim,EXP-002034,-430.67,USD,manual
JE001396,1,2026-02-12,6000,PEREZ_A,Office supplies purchase,EXP-002035,308.90,USD,manual
JE001396,2,2026-02-12,1000,PEREZ_A,Office supplies purchase,EXP-002035,-308.90,USD,manual
JE001397,1,2026-02-12,7000,PEREZ_A,Travel expense claim,EXP-002036,436.51,USD,manual
JE001397,2,2026-02-12,1000,PEREZ_A,Travel expense claim,EXP-002036,-436.51,USD,manual
JE001398,1,2026-02-13,1200,SAPUSER,Sales invoice,INV-000376,1415.59,USD,system
JE001398,2,2026-02-13,4000,SAPUSER,Sales invoice,INV-000376,-1415.59,USD,system
JE001399,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-000377,7752.10,USD,system
JE001399,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-000377,-7752.10,USD,system
JE001400,1,2026-02-13,1200,SAPUSER,Customer billing,INV-000378,8494.52,USD,system
JE001400,2,2026-02-13,4000,SAPUSER,Customer billing,INV-000378,-8494.52,USD,system
JE001401,1,2026-02-13,1200,SAPUSER,Customer billing,INV-000379,3817.96,USD,system
JE001401,2,2026-02-13,4000,SAPUSER,Customer billing,INV-000379,-3817.96,USD,system
JE001402,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-000380,7668.29,USD,system
JE001402,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-000380,-7668.29,USD,system
JE001403,1,2026-02-13,1200,SAPUSER,Customer billing,INV-000381,6326.59,USD,system
JE001403,2,2026-02-13,4000,SAPUSER,Customer billing,INV-000381,-6326.59,USD,system
JE001404,1,2026-02-13,1200,SAPUSER,Customer billing,INV-000382,8113.81,USD,system
JE001404,2,2026-02-13,4000,SAPUSER,Customer billing,INV-000382,-8113.81,USD,system
JE001405,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-000383,2369.33,USD,system
JE001405,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-000383,-2369.33,USD,system
JE001406,1,2026-02-13,1200,SAPUSER,Customer billing,INV-000384,7011.60,USD,system
JE001406,2,2026-02-13,4000,SAPUSER,Customer billing,INV-000384,-7011.60,USD,system
JE001407,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-000385,6407.84,USD,system
JE001407,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-000385,-6407.84,USD,system
JE001408,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-000386,2117.99,USD,system
JE001408,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-000386,-2117.99,USD,system
JE001409,1,2026-02-13,1200,SAPUSER,Customer billing,INV-002308,3730.19,USD,system
JE001409,2,2026-02-13,4000,SAPUSER,Customer billing,INV-002308,-3730.19,USD,system
JE001410,1,2026-02-13,1200,SAPUSER,Sales invoice,INV-002309,5274.83,USD,system
JE001410,2,2026-02-13,4000,SAPUSER,Sales invoice,INV-002309,-5274.83,USD,system
JE001411,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-002310,3802.38,USD,system
JE001411,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-002310,-3802.38,USD,system
JE001412,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-002311,6553.18,USD,system
JE001412,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-002311,-6553.18,USD,system
JE001413,1,2026-02-13,1200,SAPUSER,Sales invoice,INV-002312,1080.79,USD,system
JE001413,2,2026-02-13,4000,SAPUSER,Sales invoice,INV-002312,-1080.79,USD,system
JE001414,1,2026-02-13,1200,SAPUSER,Sales invoice,INV-002313,6161.32,USD,system
JE001414,2,2026-02-13,4000,SAPUSER,Sales invoice,INV-002313,-6161.32,USD,system
JE001415,1,2026-02-13,1200,SAPUSER,Billing document posting,INV-002314,4976.68,USD,system
JE001415,2,2026-02-13,4000,SAPUSER,Billing document posting,INV-002314,-4976.68,USD,system
JE001416,1,2026-02-13,7000,SMITH_C,Travel expense claim,EXP-000189,301.42,USD,manual
JE001416,2,2026-02-13,1000,SMITH_C,Travel expense claim,EXP-000189,-301.42,USD,manual
JE001417,1,2026-02-13,7000,JONES_M,Travel expense claim,EXP-000190,61.08,USD,manual
JE001417,2,2026-02-13,1000,JONES_M,Travel expense claim,EXP-000190,-61.08,USD,manual
JE001418,1,2026-02-13,7000,SMITH_C,Travel expense claim,EXP-000191,46.82,USD,manual
JE001418,2,2026-02-13,1000,SMITH_C,Travel expense claim,EXP-000191,-46.82,USD,manual
JE001419,1,2026-02-13,6000,PEREZ_A,Office supplies purchase,EXP-000192,399.24,USD,manual
JE001419,2,2026-02-13,1000,PEREZ_A,Office supplies purchase,EXP-000192,-399.24,USD,manual
JE001420,1,2026-02-13,6000,PEREZ_A,Office supplies purchase,EXP-000193,191.88,USD,manual
JE001420,2,2026-02-13,1000,PEREZ_A,Office supplies purchase,EXP-000193,-191.88,USD,manual
JE001421,1,2026-02-13,7000,PEREZ_A,Travel expense claim,EXP-000194,171.63,USD,manual
JE001421,2,2026-02-13,1000,PEREZ_A,Travel expense claim,EXP-000194,-171.63,USD,manual
JE001422,1,2026-02-13,6000,SMITH_C,Office supplies purchase,EXP-000195,299.12,USD,manual
JE001422,2,2026-02-13,1000,SMITH_C,Office supplies purchase,EXP-000195,-299.12,USD,manual
JE001423,1,2026-02-13,6000,JDOE,Office supplies purchase,EXP-000196,411.74,USD,manual
JE001423,2,2026-02-13,1000,JDOE,Office supplies purchase,EXP-000196,-411.74,USD,manual
JE001424,1,2026-02-13,7000,PEREZ_A,Travel expense claim,EXP-000197,335.95,USD,manual
JE001424,2,2026-02-13,1000,PEREZ_A,Travel expense claim,EXP-000197,-335.95,USD,manual
JE001425,1,2026-02-13,7000,JDOE,Travel expense claim,EXP-001127,339.21,USD,manual
JE001425,2,2026-02-13,1000,JDOE,Travel expense claim,EXP-001127,-339.21,USD,manual
JE001426,1,2026-02-13,7000,JDOE,Travel expense claim,EXP-001128,364.78,USD,manual
JE001426,2,2026-02-13,1000,JDOE,Travel expense claim,EXP-001128,-364.78,USD,manual
JE001427,1,2026-02-13,7000,JDOE,Travel expense claim,EXP-002037,468.79,USD,manual
JE001427,2,2026-02-13,1000,JDOE,Travel expense claim,EXP-002037,-468.79,USD,manual
JE001428,1,2026-02-13,7000,SMITH_C,Travel expense claim,EXP-002038,370.23,USD,manual
JE001428,2,2026-02-13,1000,SMITH_C,Travel expense claim,EXP-002038,-370.23,USD,manual
JE001429,1,2026-02-13,6000,JONES_M,Office supplies purchase,EXP-002039,410.34,USD,manual
JE001429,2,2026-02-13,1000,JONES_M,Office supplies purchase,EXP-002039,-410.34,USD,manual
JE001430,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-000387,5337.21,USD,system
JE001430,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-000387,-5337.21,USD,system
JE001431,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-000388,3416.03,USD,system
JE001431,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-000388,-3416.03,USD,system
JE001432,1,2026-02-14,1200,SAPUSER,Customer billing,INV-000389,5988.92,USD,system
JE001432,2,2026-02-14,4000,SAPUSER,Customer billing,INV-000389,-5988.92,USD,system
JE001433,1,2026-02-14,1200,SAPUSER,Customer billing,INV-000390,7612.34,USD,system
JE001433,2,2026-02-14,4000,SAPUSER,Customer billing,INV-000390,-7612.34,USD,system
JE001434,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-000391,6858.12,USD,system
JE001434,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-000391,-6858.12,USD,system
JE001435,1,2026-02-14,1200,SAPUSER,Customer billing,INV-000392,5969.61,USD,system
JE001435,2,2026-02-14,4000,SAPUSER,Customer billing,INV-000392,-5969.61,USD,system
JE001436,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-000393,3444.25,USD,system
JE001436,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-000393,-3444.25,USD,system
JE001437,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-000394,2483.55,USD,system
JE001437,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-000394,-2483.55,USD,system
JE001438,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-000395,4695.91,USD,system
JE001438,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-000395,-4695.91,USD,system
JE001439,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-000396,3893.73,USD,system
JE001439,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-000396,-3893.73,USD,system
JE001440,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-000397,1652.89,USD,system
JE001440,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-000397,-1652.89,USD,system
JE001441,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-002315,908.48,USD,system
JE001441,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-002315,-908.48,USD,system
JE001442,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-002316,1656.78,USD,system
JE001442,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-002316,-1656.78,USD,system
JE001443,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-002317,7639.13,USD,system
JE001443,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-002317,-7639.13,USD,system
JE001444,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-002318,4173.36,USD,system
JE001444,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-002318,-4173.36,USD,system
JE001445,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-002319,3134.94,USD,system
JE001445,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-002319,-3134.94,USD,system
JE001446,1,2026-02-14,1200,SAPUSER,Customer billing,INV-002320,2295.89,USD,system
JE001446,2,2026-02-14,4000,SAPUSER,Customer billing,INV-002320,-2295.89,USD,system
JE001447,1,2026-02-14,1200,SAPUSER,Customer billing,INV-002321,3855.53,USD,system
JE001447,2,2026-02-14,4000,SAPUSER,Customer billing,INV-002321,-3855.53,USD,system
JE001448,1,2026-02-14,1200,SAPUSER,Customer billing,INV-002322,7766.77,USD,system
JE001448,2,2026-02-14,4000,SAPUSER,Customer billing,INV-002322,-7766.77,USD,system
JE001449,1,2026-02-14,1200,SAPUSER,Sales invoice,INV-002323,2003.41,USD,system
JE001449,2,2026-02-14,4000,SAPUSER,Sales invoice,INV-002323,-2003.41,USD,system
JE001450,1,2026-02-14,1200,SAPUSER,Billing document posting,INV-002324,2330.16,USD,system
JE001450,2,2026-02-14,4000,SAPUSER,Billing document posting,INV-002324,-2330.16,USD,system
JE001451,1,2026-02-14,7000,PEREZ_A,Travel expense claim,EXP-000198,29.02,USD,manual
JE001451,2,2026-02-14,1000,PEREZ_A,Travel expense claim,EXP-000198,-29.02,USD,manual
JE001452,1,2026-02-14,7000,SMITH_C,Travel expense claim,EXP-000199,214.79,USD,manual
JE001452,2,2026-02-14,1000,SMITH_C,Travel expense claim,EXP-000199,-214.79,USD,manual
JE001453,1,2026-02-14,6000,PEREZ_A,Office supplies purchase,EXP-000200,354.45,USD,manual
JE001453,2,2026-02-14,1000,PEREZ_A,Office supplies purchase,EXP-000200,-354.45,USD,manual
JE001454,1,2026-02-14,6000,PEREZ_A,Office supplies purchase,EXP-000201,295.95,USD,manual
JE001454,2,2026-02-14,1000,PEREZ_A,Office supplies purchase,EXP-000201,-295.95,USD,manual
JE001455,1,2026-02-14,6000,JONES_M,Office supplies purchase,EXP-000202,131.68,USD,manual
JE001455,2,2026-02-14,1000,JONES_M,Office supplies purchase,EXP-000202,-131.68,USD,manual
JE001456,1,2026-02-14,6000,JDOE,Office supplies purchase,EXP-000203,381.22,USD,manual
JE001456,2,2026-02-14,1000,JDOE,Office supplies purchase,EXP-000203,-381.22,USD,manual
JE001457,1,2026-02-14,6000,SMITH_C,Office supplies purchase,EXP-000204,237.80,USD,manual
JE001457,2,2026-02-14,1000,SMITH_C,Office supplies purchase,EXP-000204,-237.80,USD,manual
JE001458,1,2026-02-14,7000,SMITH_C,Travel expense claim,EXP-001129,291.09,USD,manual
JE001458,2,2026-02-14,1000,SMITH_C,Travel expense claim,EXP-001129,-291.09,USD,manual
JE001459,1,2026-02-14,7000,JDOE,Travel expense claim,EXP-001130,104.43,USD,manual
JE001459,2,2026-02-14,1000,JDOE,Travel expense claim,EXP-001130,-104.43,USD,manual
JE001460,1,2026-02-15,6300,MARTIN_B,Utility payment,UTIL-202602,1186.89,USD,manual
JE001460,2,2026-02-15,1000,MARTIN_B,Utility payment,UTIL-202602,-1186.89,USD,manual
JE001461,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000398,7469.31,USD,system
JE001461,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000398,-7469.31,USD,system
JE001462,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000399,2929.83,USD,system
JE001462,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000399,-2929.83,USD,system
JE001463,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000400,6472.70,USD,system
JE001463,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000400,-6472.70,USD,system
JE001464,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000401,6423.46,USD,system
JE001464,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000401,-6423.46,USD,system
JE001465,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000402,5162.35,USD,system
JE001465,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000402,-5162.35,USD,system
JE001466,1,2026-02-15,1200,SAPUSER,Customer billing,INV-000403,2113.72,USD,system
JE001466,2,2026-02-15,4000,SAPUSER,Customer billing,INV-000403,-2113.72,USD,system
JE001467,1,2026-02-15,1200,SAPUSER,Billing document posting,INV-000404,8597.99,USD,system
JE001467,2,2026-02-15,4000,SAPUSER,Billing document posting,INV-000404,-8597.99,USD,system
JE001468,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000405,7478.36,USD,system
JE001468,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000405,-7478.36,USD,system
JE001469,1,2026-02-15,1200,SAPUSER,Billing document posting,INV-000406,2323.65,USD,system
JE001469,2,2026-02-15,4000,SAPUSER,Billing document posting,INV-000406,-2323.65,USD,system
JE001470,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-000407,5523.64,USD,system
JE001470,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-000407,-5523.64,USD,system
JE001471,1,2026-02-15,1200,SAPUSER,Customer billing,INV-000408,6080.09,USD,system
JE001471,2,2026-02-15,4000,SAPUSER,Customer billing,INV-000408,-6080.09,USD,system
JE001472,1,2026-02-15,1200,SAPUSER,Customer billing,INV-000409,2948.26,USD,system
JE001472,2,2026-02-15,4000,SAPUSER,Customer billing,INV-000409,-2948.26,USD,system
JE001473,1,2026-02-15,1200,SAPUSER,Billing document posting,INV-002325,3135.70,USD,system
JE001473,2,2026-02-15,4000,SAPUSER,Billing document posting,INV-002325,-3135.70,USD,system
JE001474,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-002326,1597.77,USD,system
JE001474,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-002326,-1597.77,USD,system
JE001475,1,2026-02-15,1200,SAPUSER,Customer billing,INV-002327,1409.92,USD,system
JE001475,2,2026-02-15,4000,SAPUSER,Customer billing,INV-002327,-1409.92,USD,system
JE001476,1,2026-02-15,1200,SAPUSER,Billing document posting,INV-002328,8091.41,USD,system
JE001476,2,2026-02-15,4000,SAPUSER,Billing document posting,INV-002328,-8091.41,USD,system
JE001477,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-002329,7213.30,USD,system
JE001477,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-002329,-7213.30,USD,system
JE001478,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-002330,5591.77,USD,system
JE001478,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-002330,-5591.77,USD,system
JE001479,1,2026-02-15,1200,SAPUSER,Sales invoice,INV-002331,1965.06,USD,system
JE001479,2,2026-02-15,4000,SAPUSER,Sales invoice,INV-002331,-1965.06,USD,system
JE001480,1,2026-02-15,1200,SAPUSER,Customer billing,INV-002332,4804.25,USD,system
JE001480,2,2026-02-15,4000,SAPUSER,Customer billing,INV-002332,-4804.25,USD,system
JE001481,1,2026-02-15,6000,JONES_M,Office supplies purchase,EXP-000205,431.97,USD,manual
JE001481,2,2026-02-15,1000,JONES_M,Office supplies purchase,EXP-000205,-431.97,USD,manual
JE001482,1,2026-02-15,6000,JDOE,Office supplies purchase,EXP-000206,344.28,USD,manual
JE001482,2,2026-02-15,1000,JDOE,Office supplies purchase,EXP-000206,-344.28,USD,manual
JE001483,1,2026-02-15,7000,JONES_M,Travel expense claim,EXP-000207,455.65,USD,manual
JE001483,2,2026-02-15,1000,JONES_M,Travel expense claim,EXP-000207,-455.65,USD,manual
JE001484,1,2026-02-15,6000,MARTIN_B,Office supplies purchase,EXP-000208,193.05,USD,manual
JE001484,2,2026-02-15,1000,MARTIN_B,Office supplies purchase,EXP-000208,-193.05,USD,manual
JE001485,1,2026-02-15,7000,JONES_M,Travel expense claim,EXP-000209,468.08,USD,manual
JE001485,2,2026-02-15,1000,JONES_M,Travel expense claim,EXP-000209,-468.08,USD,manual
JE001486,1,2026-02-15,7000,SMITH_C,Travel expense claim,EXP-000210,230.31,USD,manual
JE001486,2,2026-02-15,1000,SMITH_C,Travel expense claim,EXP-000210,-230.31,USD,manual
